,init.walk,maxwalk,remaining walkers,duration (sec.),mean man,mean infil,Location,map_name,Cells,Min Depth (m),Max Depth (m),Seed,Resolution (m),scalar_str,Particle Scalar,Number of iterations (cells),Mean flow velocity (m/s),Time Step (s),Time at Step (s),Time at Step (min),Mean Source Rate (Rain Fall Excess) (m/s),Compute Time (s),particles,Particle Density
1,14738,3810,12378,7200,0.108617,0.0,clay-center,depth_10_025_1.020,16008,0.0010670411866158247,0.524207592010498,1,10,025,0.25,1192,1.559395,1.603186,1910.997712,31.849961866666668,1.279724e-05,1.8381969928741453,3810.5,0.25
2,14738,3810,12236,7200,0.108617,0.0,clay-center,depth_10_025_1.030,16008,0.0010670411866158247,0.8077332973480225,1,10,025,0.25,1789,1.559395,1.603186,2868.099754,47.801662566666664,1.279724e-05,1.8381969928741453,3810.5,0.25
3,14738,3810,11684,7200,0.108617,0.0,clay-center,depth_10_025_1.040,16008,0.0010670411866158247,0.9662981033325195,1,10,025,0.25,2385,1.559395,1.603186,3823.59861,63.7266435,1.279724e-05,1.8381969928741453,3810.5,0.25
4,14738,3810,11203,7200,0.108617,0.0,clay-center,depth_10_025_1.050,16008,0.0010670411866158247,1.0848240852355957,1,10,025,0.25,2981,1.559395,1.603186,4779.097466,79.65162443333334,1.279724e-05,1.8381969928741453,3810.5,0.25
5,14738,3810,10392,7200,0.108617,0.0,clay-center,depth_10_025_1.060,16008,0.0010670411866158247,1.1770511865615845,1,10,025,0.25,3578,1.559395,1.603186,5736.199508,95.60332513333333,1.279724e-05,1.8381969928741453,3810.5,0.25
6,14738,3810,9875,7200,0.108617,0.0,clay-center,depth_10_025_1.070,16008,0.0010670411866158247,1.2512662410736084,1,10,025,0.25,4174,1.559395,1.603186,6691.698364,111.52830606666666,1.279724e-05,1.8381969928741453,3810.5,0.25
7,14738,3810,9541,7200,0.108617,0.0,clay-center,depth_10_025_1.080,16008,0.0010670411866158247,1.3153177499771118,1,10,025,0.25,4771,1.559395,1.603186,7648.800406,127.48000676666668,1.279724e-05,1.8381969928741453,3810.5,0.25
8,14738,3810,9252,7200,0.108617,0.0,clay-center,depth_10_025_1.089,16008,0.0010670411866158247,1.3789838552474976,1,10,025,0.25,5367,1.559395,1.603186,8604.299262,143.40498770000002,1.279724e-05,1.8381969928741453,3810.5,0.25
9,14738,3810,8970,7200,0.108617,0.0,clay-center,depth_10_025_1.099,16008,0.0010670411866158247,1.4436383247375488,1,10,025,0.25,5963,1.559395,1.603186,9559.798118,159.32996863333335,1.279724e-05,1.8381969928741453,3810.5,0.25
10,14738,3810,8676,7200,0.108617,0.0,clay-center,depth_10_025_1.109,16008,0.0010670411866158247,1.5107371807098389,1,10,025,0.25,6560,1.559395,1.603186,10516.90016,175.28166933333333,1.279724e-05,1.8381969928741453,3810.5,0.25
11,14738,3810,8340,7200,0.108617,0.0,clay-center,depth_10_025_1.119,16008,0.0010670411866158247,1.587468147277832,1,10,025,0.25,7156,1.559395,1.603186,11472.399016,191.20665026666666,1.279724e-05,1.8381969928741453,3810.5,0.25
0,14738,3810,12782,7200,0.108617,0.0,clay-center,depth_10_025_2.010,16008,0.0010670411866158247,0.34134408831596375,2,10,025,0.25,596,1.559395,1.603186,955.498856,15.924980933333334,1.279724e-05,2.074822187423706,3810.5,0.25
1,14738,3810,12372,7200,0.108617,0.0,clay-center,depth_10_025_2.020,16008,0.0010670411866158247,0.5207862257957458,2,10,025,0.25,1192,1.559395,1.603186,1910.997712,31.849961866666668,1.279724e-05,2.074822187423706,3810.5,0.25
2,14738,3810,12244,7200,0.108617,0.0,clay-center,depth_10_025_2.030,16008,0.0010670411866158247,0.8024959564208984,2,10,025,0.25,1789,1.559395,1.603186,2868.099754,47.801662566666664,1.279724e-05,2.074822187423706,3810.5,0.25
3,14738,3810,11691,7200,0.108617,0.0,clay-center,depth_10_025_2.040,16008,0.0010670411866158247,0.9660108089447021,2,10,025,0.25,2385,1.559395,1.603186,3823.59861,63.7266435,1.279724e-05,2.074822187423706,3810.5,0.25
4,14738,3810,11152,7200,0.108617,0.0,clay-center,depth_10_025_2.050,16008,0.0010670411866158247,1.0882524251937866,2,10,025,0.25,2981,1.559395,1.603186,4779.097466,79.65162443333334,1.279724e-05,2.074822187423706,3810.5,0.25
5,14738,3810,10368,7200,0.108617,0.0,clay-center,depth_10_025_2.060,16008,0.0010670411866158247,1.1768832206726074,2,10,025,0.25,3578,1.559395,1.603186,5736.199508,95.60332513333333,1.279724e-05,2.074822187423706,3810.5,0.25
6,14738,3810,9880,7200,0.108617,0.0,clay-center,depth_10_025_2.070,16008,0.0010670411866158247,1.2485584020614624,2,10,025,0.25,4174,1.559395,1.603186,6691.698364,111.52830606666666,1.279724e-05,2.074822187423706,3810.5,0.25
7,14738,3810,9552,7200,0.108617,0.0,clay-center,depth_10_025_2.080,16008,0.0010670411866158247,1.3142482042312622,2,10,025,0.25,4771,1.559395,1.603186,7648.800406,127.48000676666668,1.279724e-05,2.074822187423706,3810.5,0.25
8,14738,3810,9270,7200,0.108617,0.0,clay-center,depth_10_025_2.089,16008,0.0010670411866158247,1.377342700958252,2,10,025,0.25,5367,1.559395,1.603186,8604.299262,143.40498770000002,1.279724e-05,2.074822187423706,3810.5,0.25
9,14738,3810,8973,7200,0.108617,0.0,clay-center,depth_10_025_2.099,16008,0.0010670411866158247,1.4404433965682983,2,10,025,0.25,5963,1.559395,1.603186,9559.798118,159.32996863333335,1.279724e-05,2.074822187423706,3810.5,0.25
10,14738,3810,8674,7200,0.108617,0.0,clay-center,depth_10_025_2.109,16008,0.0010670411866158247,1.507363200187683,2,10,025,0.25,6560,1.559395,1.603186,10516.90016,175.28166933333333,1.279724e-05,2.074822187423706,3810.5,0.25
11,14738,3810,8342,7200,0.108617,0.0,clay-center,depth_10_025_2.119,16008,0.0010670411866158247,1.5791019201278687,2,10,025,0.25,7156,1.559395,1.603186,11472.399016,191.20665026666666,1.279724e-05,2.074822187423706,3810.5,0.25
0,14738,3810,12760,7200,0.108617,0.0,clay-center,depth_10_025_3.010,16008,0.0010670411866158247,0.3417545557022095,3,10,025,0.25,596,1.559395,1.603186,955.498856,15.924980933333334,1.279724e-05,2.0821855068206787,3810.5,0.25
1,14738,3810,12357,7200,0.108617,0.0,clay-center,depth_10_025_3.020,16008,0.0010670411866158247,0.5240018963813782,3,10,025,0.25,1192,1.559395,1.603186,1910.997712,31.849961866666668,1.279724e-05,2.0821855068206787,3810.5,0.25
2,14738,3810,12221,7200,0.108617,0.0,clay-center,depth_10_025_3.030,16008,0.0010670411866158247,0.8052178621292114,3,10,025,0.25,1789,1.559395,1.603186,2868.099754,47.801662566666664,1.279724e-05,2.0821855068206787,3810.5,0.25
3,14738,3810,11624,7200,0.108617,0.0,clay-center,depth_10_025_3.040,16008,0.0010670411866158247,0.9646145105361938,3,10,025,0.25,2385,1.559395,1.603186,3823.59861,63.7266435,1.279724e-05,2.0821855068206787,3810.5,0.25
4,14738,3810,11167,7200,0.108617,0.0,clay-center,depth_10_025_3.050,16008,0.0010670411866158247,1.0815534591674805,3,10,025,0.25,2981,1.559395,1.603186,4779.097466,79.65162443333334,1.279724e-05,2.0821855068206787,3810.5,0.25
5,14738,3810,10396,7200,0.108617,0.0,clay-center,depth_10_025_3.060,16008,0.0010670411866158247,1.1732090711593628,3,10,025,0.25,3578,1.559395,1.603186,5736.199508,95.60332513333333,1.279724e-05,2.0821855068206787,3810.5,0.25
6,14738,3810,9894,7200,0.108617,0.0,clay-center,depth_10_025_3.070,16008,0.0010670411866158247,1.2486621141433716,3,10,025,0.25,4174,1.559395,1.603186,6691.698364,111.52830606666666,1.279724e-05,2.0821855068206787,3810.5,0.25
7,14738,3810,9542,7200,0.108617,0.0,clay-center,depth_10_025_3.080,16008,0.0010670411866158247,1.3168096542358398,3,10,025,0.25,4771,1.559395,1.603186,7648.800406,127.48000676666668,1.279724e-05,2.0821855068206787,3810.5,0.25
8,14738,3810,9266,7200,0.108617,0.0,clay-center,depth_10_025_3.089,16008,0.0010670411866158247,1.3794478178024292,3,10,025,0.25,5367,1.559395,1.603186,8604.299262,143.40498770000002,1.279724e-05,2.0821855068206787,3810.5,0.25
9,14738,3810,8959,7200,0.108617,0.0,clay-center,depth_10_025_3.099,16008,0.0010670411866158247,1.4413132667541504,3,10,025,0.25,5963,1.559395,1.603186,9559.798118,159.32996863333335,1.279724e-05,2.0821855068206787,3810.5,0.25
10,14738,3810,8643,7200,0.108617,0.0,clay-center,depth_10_025_3.109,16008,0.0010670411866158247,1.5057861804962158,3,10,025,0.25,6560,1.559395,1.603186,10516.90016,175.28166933333333,1.279724e-05,2.0821855068206787,3810.5,0.25
11,14738,3810,8315,7200,0.108617,0.0,clay-center,depth_10_025_3.119,16008,0.0010670411866158247,1.578401803970337,3,10,025,0.25,7156,1.559395,1.603186,11472.399016,191.20665026666666,1.279724e-05,2.0821855068206787,3810.5,0.25
0,14738,3810,12760,7200,0.108617,0.0,clay-center,depth_10_025_4.010,16008,0.0010670411866158247,0.3426564037799835,4,10,025,0.25,596,1.559395,1.603186,955.498856,15.924980933333334,1.279724e-05,1.5971715450286863,3810.5,0.25
1,14738,3810,12352,7200,0.108617,0.0,clay-center,depth_10_025_4.020,16008,0.0010670411866158247,0.5231580138206482,4,10,025,0.25,1192,1.559395,1.603186,1910.997712,31.849961866666668,1.279724e-05,1.5971715450286863,3810.5,0.25
2,14738,3810,12218,7200,0.108617,0.0,clay-center,depth_10_025_4.030,16008,0.0010670411866158247,0.798339307308197,4,10,025,0.25,1789,1.559395,1.603186,2868.099754,47.801662566666664,1.279724e-05,1.5971715450286863,3810.5,0.25
3,14738,3810,11660,7200,0.108617,0.0,clay-center,depth_10_025_4.040,16008,0.0010670411866158247,0.9620237350463867,4,10,025,0.25,2385,1.559395,1.603186,3823.59861,63.7266435,1.279724e-05,1.5971715450286863,3810.5,0.25
4,14738,3810,11150,7200,0.108617,0.0,clay-center,depth_10_025_4.050,16008,0.0010670411866158247,1.0823019742965698,4,10,025,0.25,2981,1.559395,1.603186,4779.097466,79.65162443333334,1.279724e-05,1.5971715450286863,3810.5,0.25
5,14738,3810,10392,7200,0.108617,0.0,clay-center,depth_10_025_4.060,16008,0.0010670411866158247,1.1762114763259888,4,10,025,0.25,3578,1.559395,1.603186,5736.199508,95.60332513333333,1.279724e-05,1.5971715450286863,3810.5,0.25
6,14738,3810,9878,7200,0.108617,0.0,clay-center,depth_10_025_4.070,16008,0.0010670411866158247,1.2528315782546997,4,10,025,0.25,4174,1.559395,1.603186,6691.698364,111.52830606666666,1.279724e-05,1.5971715450286863,3810.5,0.25
7,14738,3810,9553,7200,0.108617,0.0,clay-center,depth_10_025_4.080,16008,0.0010670411866158247,1.3185005187988281,4,10,025,0.25,4771,1.559395,1.603186,7648.800406,127.48000676666668,1.279724e-05,1.5971715450286863,3810.5,0.25
8,14738,3810,9248,7200,0.108617,0.0,clay-center,depth_10_025_4.089,16008,0.0010670411866158247,1.382499098777771,4,10,025,0.25,5367,1.559395,1.603186,8604.299262,143.40498770000002,1.279724e-05,1.5971715450286863,3810.5,0.25
9,14738,3810,8961,7200,0.108617,0.0,clay-center,depth_10_025_4.099,16008,0.0010670411866158247,1.445542573928833,4,10,025,0.25,5963,1.559395,1.603186,9559.798118,159.32996863333335,1.279724e-05,1.5971715450286863,3810.5,0.25
10,14738,3810,8640,7200,0.108617,0.0,clay-center,depth_10_025_4.109,16008,0.0010670411866158247,1.510960578918457,4,10,025,0.25,6560,1.559395,1.603186,10516.90016,175.28166933333333,1.279724e-05,1.5971715450286863,3810.5,0.25
11,14738,3810,8304,7200,0.108617,0.0,clay-center,depth_10_025_4.119,16008,0.0010670411866158247,1.5855416059494019,4,10,025,0.25,7156,1.559395,1.603186,11472.399016,191.20665026666666,1.279724e-05,1.5971715450286863,3810.5,0.25
0,14738,3810,12756,7200,0.108617,0.0,clay-center,depth_10_025_5.010,16008,0.0010670411866158247,0.3431476652622223,5,10,025,0.25,596,1.559395,1.603186,955.498856,15.924980933333334,1.279724e-05,2.0968737602233887,3810.5,0.25
1,14738,3810,12377,7200,0.108617,0.0,clay-center,depth_10_025_5.020,16008,0.0010670411866158247,0.5234874486923218,5,10,025,0.25,1192,1.559395,1.603186,1910.997712,31.849961866666668,1.279724e-05,2.0968737602233887,3810.5,0.25
2,14738,3810,12233,7200,0.108617,0.0,clay-center,depth_10_025_5.030,16008,0.0010670411866158247,0.8046770691871643,5,10,025,0.25,1789,1.559395,1.603186,2868.099754,47.801662566666664,1.279724e-05,2.0968737602233887,3810.5,0.25
3,14738,3810,11700,7200,0.108617,0.0,clay-center,depth_10_025_5.040,16008,0.0010670411866158247,0.9664211869239807,5,10,025,0.25,2385,1.559395,1.603186,3823.59861,63.7266435,1.279724e-05,2.0968737602233887,3810.5,0.25
4,14738,3810,11213,7200,0.108617,0.0,clay-center,depth_10_025_5.050,16008,0.0010670411866158247,1.0880881547927856,5,10,025,0.25,2981,1.559395,1.603186,4779.097466,79.65162443333334,1.279724e-05,2.0968737602233887,3810.5,0.25
5,14738,3810,10429,7200,0.108617,0.0,clay-center,depth_10_025_5.060,16008,0.0010670411866158247,1.183611512184143,5,10,025,0.25,3578,1.559395,1.603186,5736.199508,95.60332513333333,1.279724e-05,2.0968737602233887,3810.5,0.25
6,14738,3810,9929,7200,0.108617,0.0,clay-center,depth_10_025_5.070,16008,0.0010670411866158247,1.257290244102478,5,10,025,0.25,4174,1.559395,1.603186,6691.698364,111.52830606666666,1.279724e-05,2.0968737602233887,3810.5,0.25
7,14738,3810,9558,7200,0.108617,0.0,clay-center,depth_10_025_5.080,16008,0.0010670411866158247,1.3241857290267944,5,10,025,0.25,4771,1.559395,1.603186,7648.800406,127.48000676666668,1.279724e-05,2.0968737602233887,3810.5,0.25
8,14738,3810,9279,7200,0.108617,0.0,clay-center,depth_10_025_5.089,16008,0.0010670411866158247,1.3883088827133179,5,10,025,0.25,5367,1.559395,1.603186,8604.299262,143.40498770000002,1.279724e-05,2.0968737602233887,3810.5,0.25
9,14738,3810,8946,7200,0.108617,0.0,clay-center,depth_10_025_5.099,16008,0.0010670411866158247,1.451287031173706,5,10,025,0.25,5963,1.559395,1.603186,9559.798118,159.32996863333335,1.279724e-05,2.0968737602233887,3810.5,0.25
10,14738,3810,8618,7200,0.108617,0.0,clay-center,depth_10_025_5.109,16008,0.0010670411866158247,1.5153836011886597,5,10,025,0.25,6560,1.559395,1.603186,10516.90016,175.28166933333333,1.279724e-05,2.0968737602233887,3810.5,0.25
11,14738,3810,8251,7200,0.108617,0.0,clay-center,depth_10_025_5.119,16008,0.0010670411866158247,1.5869276523590088,5,10,025,0.25,7156,1.559395,1.603186,11472.399016,191.20665026666666,1.279724e-05,2.0968737602233887,3810.5,0.25
0,14738,3810,12747,7200,0.108617,0.0,clay-center,depth_10_025_6.010,16008,0.0010670411866158247,0.34202802181243896,6,10,025,0.25,596,1.559395,1.603186,955.498856,15.924980933333334,1.279724e-05,1.4045164585113523,3810.5,0.25
1,14738,3810,12345,7200,0.108617,0.0,clay-center,depth_10_025_6.020,16008,0.0010670411866158247,0.5185314416885376,6,10,025,0.25,1192,1.559395,1.603186,1910.997712,31.849961866666668,1.279724e-05,1.4045164585113523,3810.5,0.25
2,14738,3810,12211,7200,0.108617,0.0,clay-center,depth_10_025_6.030,16008,0.0010670411866158247,0.8015666007995605,6,10,025,0.25,1789,1.559395,1.603186,2868.099754,47.801662566666664,1.279724e-05,1.4045164585113523,3810.5,0.25
3,14738,3810,11642,7200,0.108617,0.0,clay-center,depth_10_025_6.040,16008,0.0010670411866158247,0.9652717709541321,6,10,025,0.25,2385,1.559395,1.603186,3823.59861,63.7266435,1.279724e-05,1.4045164585113523,3810.5,0.25
4,14738,3810,11146,7200,0.108617,0.0,clay-center,depth_10_025_6.050,16008,0.0010670411866158247,1.080601453781128,6,10,025,0.25,2981,1.559395,1.603186,4779.097466,79.65162443333334,1.279724e-05,1.4045164585113523,3810.5,0.25
5,14738,3810,10396,7200,0.108617,0.0,clay-center,depth_10_025_6.060,16008,0.0010670411866158247,1.1744346618652344,6,10,025,0.25,3578,1.559395,1.603186,5736.199508,95.60332513333333,1.279724e-05,1.4045164585113523,3810.5,0.25
6,14738,3810,9904,7200,0.108617,0.0,clay-center,depth_10_025_6.070,16008,0.0010670411866158247,1.2476125955581665,6,10,025,0.25,4174,1.559395,1.603186,6691.698364,111.52830606666666,1.279724e-05,1.4045164585113523,3810.5,0.25
7,14738,3810,9565,7200,0.108617,0.0,clay-center,depth_10_025_6.080,16008,0.0010670411866158247,1.3136240243911743,6,10,025,0.25,4771,1.559395,1.603186,7648.800406,127.48000676666668,1.279724e-05,1.4045164585113523,3810.5,0.25
8,14738,3810,9254,7200,0.108617,0.0,clay-center,depth_10_025_6.089,16008,0.0010670411866158247,1.376294732093811,6,10,025,0.25,5367,1.559395,1.603186,8604.299262,143.40498770000002,1.279724e-05,1.4045164585113523,3810.5,0.25
9,14738,3810,8944,7200,0.108617,0.0,clay-center,depth_10_025_6.099,16008,0.0010670411866158247,1.4397094249725342,6,10,025,0.25,5963,1.559395,1.603186,9559.798118,159.32996863333335,1.279724e-05,1.4045164585113523,3810.5,0.25
10,14738,3810,8629,7200,0.108617,0.0,clay-center,depth_10_025_6.109,16008,0.0010670411866158247,1.506722331047058,6,10,025,0.25,6560,1.559395,1.603186,10516.90016,175.28166933333333,1.279724e-05,1.4045164585113523,3810.5,0.25
11,14738,3810,8270,7200,0.108617,0.0,clay-center,depth_10_025_6.119,16008,0.0010670411866158247,1.5760235786437988,6,10,025,0.25,7156,1.559395,1.603186,11472.399016,191.20665026666666,1.279724e-05,1.4045164585113523,3810.5,0.25
0,14738,3810,12768,7200,0.108617,0.0,clay-center,depth_10_025_7.010,16008,0.0010670411866158247,0.3419186472892761,7,10,025,0.25,596,1.559395,1.603186,955.498856,15.924980933333334,1.279724e-05,1.5360894203186035,3810.5,0.25
1,14738,3810,12353,7200,0.108617,0.0,clay-center,depth_10_025_7.020,16008,0.0010670411866158247,0.5204556584358215,7,10,025,0.25,1192,1.559395,1.603186,1910.997712,31.849961866666668,1.279724e-05,1.5360894203186035,3810.5,0.25
2,14738,3810,12214,7200,0.108617,0.0,clay-center,depth_10_025_7.030,16008,0.0010670411866158247,0.8007295727729797,7,10,025,0.25,1789,1.559395,1.603186,2868.099754,47.801662566666664,1.279724e-05,1.5360894203186035,3810.5,0.25
3,14738,3810,11674,7200,0.108617,0.0,clay-center,depth_10_025_7.040,16008,0.0010670411866158247,0.9675970673561096,7,10,025,0.25,2385,1.559395,1.603186,3823.59861,63.7266435,1.279724e-05,1.5360894203186035,3810.5,0.25
4,14738,3810,11178,7200,0.108617,0.0,clay-center,depth_10_025_7.050,16008,0.0010670411866158247,1.0883408784866333,7,10,025,0.25,2981,1.559395,1.603186,4779.097466,79.65162443333334,1.279724e-05,1.5360894203186035,3810.5,0.25
5,14738,3810,10446,7200,0.108617,0.0,clay-center,depth_10_025_7.060,16008,0.0010670411866158247,1.1853195428848267,7,10,025,0.25,3578,1.559395,1.603186,5736.199508,95.60332513333333,1.279724e-05,1.5360894203186035,3810.5,0.25
6,14738,3810,9934,7200,0.108617,0.0,clay-center,depth_10_025_7.070,16008,0.0010670411866158247,1.2604554891586304,7,10,025,0.25,4174,1.559395,1.603186,6691.698364,111.52830606666666,1.279724e-05,1.5360894203186035,3810.5,0.25
7,14738,3810,9584,7200,0.108617,0.0,clay-center,depth_10_025_7.080,16008,0.0010670411866158247,1.3264020681381226,7,10,025,0.25,4771,1.559395,1.603186,7648.800406,127.48000676666668,1.279724e-05,1.5360894203186035,3810.5,0.25
8,14738,3810,9266,7200,0.108617,0.0,clay-center,depth_10_025_7.089,16008,0.0010670411866158247,1.385438323020935,7,10,025,0.25,5367,1.559395,1.603186,8604.299262,143.40498770000002,1.279724e-05,1.5360894203186035,3810.5,0.25
9,14738,3810,8973,7200,0.108617,0.0,clay-center,depth_10_025_7.099,16008,0.0010670411866158247,1.4447475671768188,7,10,025,0.25,5963,1.559395,1.603186,9559.798118,159.32996863333335,1.279724e-05,1.5360894203186035,3810.5,0.25
10,14738,3810,8680,7200,0.108617,0.0,clay-center,depth_10_025_7.109,16008,0.0010670411866158247,1.5096503496170044,7,10,025,0.25,6560,1.559395,1.603186,10516.90016,175.28166933333333,1.279724e-05,1.5360894203186035,3810.5,0.25
11,14738,3810,8350,7200,0.108617,0.0,clay-center,depth_10_025_7.119,16008,0.0010670411866158247,1.577237606048584,7,10,025,0.25,7156,1.559395,1.603186,11472.399016,191.20665026666666,1.279724e-05,1.5360894203186035,3810.5,0.25
0,14738,3810,12767,7200,0.108617,0.0,clay-center,depth_10_025_8.010,16008,0.0010670411866158247,0.34148094058036804,8,10,025,0.25,596,1.559395,1.603186,955.498856,15.924980933333334,1.279724e-05,2.059657096862793,3810.5,0.25
1,14738,3810,12361,7200,0.108617,0.0,clay-center,depth_10_025_8.020,16008,0.0010670411866158247,0.5204556584358215,8,10,025,0.25,1192,1.559395,1.603186,1910.997712,31.849961866666668,1.279724e-05,2.059657096862793,3810.5,0.25
2,14738,3810,12231,7200,0.108617,0.0,clay-center,depth_10_025_8.030,16008,0.0010670411866158247,0.8030067682266235,8,10,025,0.25,1789,1.559395,1.603186,2868.099754,47.801662566666664,1.279724e-05,2.059657096862793,3810.5,0.25
3,14738,3810,11638,7200,0.108617,0.0,clay-center,depth_10_025_8.040,16008,0.0010670411866158247,0.9616944193840027,8,10,025,0.25,2385,1.559395,1.603186,3823.59861,63.7266435,1.279724e-05,2.059657096862793,3810.5,0.25
4,14738,3810,11140,7200,0.108617,0.0,clay-center,depth_10_025_8.050,16008,0.0010670411866158247,1.0823780298233032,8,10,025,0.25,2981,1.559395,1.603186,4779.097466,79.65162443333334,1.279724e-05,2.059657096862793,3810.5,0.25
5,14738,3810,10386,7200,0.108617,0.0,clay-center,depth_10_025_8.060,16008,0.0010670411866158247,1.1762714385986328,8,10,025,0.25,3578,1.559395,1.603186,5736.199508,95.60332513333333,1.279724e-05,2.059657096862793,3810.5,0.25
6,14738,3810,9855,7200,0.108617,0.0,clay-center,depth_10_025_8.070,16008,0.0010670411866158247,1.2514159679412842,8,10,025,0.25,4174,1.559395,1.603186,6691.698364,111.52830606666666,1.279724e-05,2.059657096862793,3810.5,0.25
